Words,freq,No_Match,Entered
mithilfe,14,0,0
mitleid,14,0,0
mitmensch,14,0,0
mitmischen,14,0,0
mitreden,14,0,0
mitreißend,14,0,0
mitsamt,14,0,0
mitschüler,14,0,0
mitsprechen,14,0,0
mittags,14,0,0
mittelmeer,14,0,0
mittendrin,14,0,0
mitziehen,14,0,0
mobilfunk,14,0,0
mobiltelefon,14,0,0
modenschau,14,0,0
moderation,14,0,0
moderatorin,14,0,0
modernisieren,14,0,0
modisch,14,0,0
modul,14,0,0
modus,14,0,0
monarchie,14,0,0
monatsende,14,0,0
monieren,14,0,0
monitor,14,0,0
monopol,14,0,0
monster,14,0,0
montage,14,0,0
montieren,14,0,0
monumental,14,0,0
mörderisch,14,0,0
morgenstunde,14,0,0
morsch,14,0,0
moslemisch,14,0,0
motorsport,14,0,0
mountainbike,14,0,0
mühelos,14,0,0
multi,14,0,0
multikulturell,14,0,0
multimedia,14,0,0
mundart,14,0,0
munden,14,0,0
münden,14,0,0
munition,14,0,0
musikerin,14,0,0
musikgruppe,14,0,0
musikhochschule,14,0,0
musikkapelle,14,0,0
musiktheater,14,0,0
muskel,14,0,0
mutmaßen,14,0,0
mütze,14,0,0
mysteriös,14,0,0
nachbargemeinde,14,0,0
nachbarin,14,0,0
nachdruck,14,0,0
nachdrücklich,14,0,0
nacheinander,14,0,0
nachfolgerin,14,0,0
nachgefragt,14,0,0
nachher,14,0,0
nachholspiel,14,0,0
nachkomme,14,0,0
nachkriegszeit,14,0,0
nachlass,14,0,0
nachlegen,14,0,0
nachlesen,14,0,0
nachrichtenmagazin,14,0,0
nachsagen,14,0,0
nachspielzeit,14,0,0
nachtragshaushalt,14,0,0
nachwachsen,14,0,0
nacken,14,0,0
nadel,14,0,0
nahelegen,14,0,0
naheliegen,14,0,0
nahen,14,0,0
nähen,14,0,0
näherliegen,14,0,0
nähren,14,0,0
nahtlos,14,0,0
nationalbank,14,0,0
nationalelf,14,0,0
nationalismus,14,0,0
nationalist,14,0,0
nationalistisch,14,0,0
nationalität,14,0,0
nationalliga,14,0,0
nationalratswahl,14,0,0
nationalsozialist,14,0,0
nationalsozialistisch,14,0,0
nationaltheater,14,0,0
nationaltrainer,14,0,0
naturfreund,14,0,0
naturgemäß,14,0,0
naturnah,14,0,0
naturpark,14,0,0
naturschützer,14,0,0
naturschutzgebiet,14,0,0
naturwissenschaft,14,0,0
naturwissenschaftlich,14,0,0
nebeneinander,14,0,0
nebenwirkung,14,0,0
neffe,14,0,0
neid,14,0,0
nennenswert,14,0,0
nenner,14,0,0
nerven,14,0,0
nervosität,14,0,0
nest,14,0,0
neuanfang,14,0,0
neuartig,14,0,0
neuern,14,0,0
neugeboren,14,0,0
neugestaltung,14,0,0
neugier,14,0,0
neuheit,14,0,0
neuigkeit,14,0,0
neujahrsempfang,14,0,0
neuland,14,0,0
neulich,14,0,0
neunjährig,14,0,0
neuordnung,14,0,0
neutralität,14,0,0
neuverschuldung,14,0,0
nichtmitglied,14,0,0
nichtraucher,14,0,0
nicken,14,0,0
niedergang,14,0,0
niedergelassen,14,0,0
niedergeschlagen,14,0,0
niederlassen,14,0,0
niederschlag,14,0,0
niederschlagen,14,0,0
niere,14,0,0
nirgends,14,0,0
nirgendwo,14,0,0
nische,14,0,0
nobel,14,0,0
nobelpreis,14,0,0
nobelpreisträger,14,0,0
nochmal,14,0,0
nominiert,14,0,0
nordamerikanisch,14,0,0
norddeutsch,14,0,0
norddeutschland,14,0,0
nordisch,14,0,0
nordosten,14,0,0
nordsee,14,0,0
nordwesten,14,0,0
normalität,14,0,0
nostalgie,14,0,0
nostalgisch,14,0,0
notar,14,0,0
nötigung,14,0,0
notorisch,14,0,0
novelle,14,0,0
nuklear,14,0,0
nuss,14,0,0
nutzbar,14,0,0
oase,14,0,0
obduktion,14,0,0
obendrein,14,0,0
oberbürgermeisterin,14,0,0
obere,14,0,0
oberflächlich,14,0,0
obergeschoss,14,0,0
obergrenze,14,0,0
oberhand,14,0,0
oberhaupt,14,0,0
oberschenkel,14,0,0
oberstaatsanwalt,14,0,0
oberstufe,14,0,0
oberverwaltungsgericht,14,0,0
obgleich,14,0,0
odenwald,14,0,0
ofen,14,0,0
offenbaren,14,0,0
offenbart,14,0,0
offenheit,14,0,0
öffentlichkeitsarbeit,14,0,0
offerieren,14,0,0
offerte,14,0,0
öfters,14,0,0
oh,14,0,0
okay,14,0,0
öko,14,0,0
ökologie,14,0,0
ökonom,14,0,0
ökonomie,14,0,0
ökosteuer,14,0,0
oktoberfest,14,0,0
oldies,14,0,0
olympiade,14,0,0
olympiasiegerin,14,0,0
olympiastadion,14,0,0
op,14,0,0
opa,14,0,0
operette,14,0,0
oppositionsführer,14,0,0
oppositionspartei,14,0,0
optik,14,0,0
orange,14,0,0
ordern,14,0,0
ordner,14,0,0
ordnungsamt,14,0,0
ordnungsgemäß,14,0,0
organisationskomitee,14,0,0
organisch,14,0,0
organismus,14,0,0
organist,14,0,0
orient,14,0,0
orientalisch,14,0,0
orten,14,0,0
ortschef,14,0,0
ortsdurchfahrt,14,0,0
ortsgemeinderat,14,0,0
ortskern,14,0,0
ortsteile,14,0,0
ortszeit,14,0,0
ostermontag,14,0,0
österreicherin,14,0,0
ostersonntag,14,0,0
osterweiterung,14,0,0
outfit,14,0,0
ozean,14,0,0
pächter,14,0,0
päckchen,14,0,0
packung,14,0,0
pädagogik,14,0,0
pakistanisch,14,0,0
pakt,14,0,0
palais,14,0,0
palme,14,0,0
panorama,14,0,0
parallele,14,0,0
pärchen,14,0,0
parcours,14,0,0
parodie,14,0,0
part,14,0,0
parteipolitisch,14,0,0
parteispitze,14,0,0
parteivorsitzende,14,0,0
partnerin,14,0,0
partnerstadt,14,0,0
partys,14,0,0
passion,14,0,0
pate,14,0,0
patenschaft,14,0,0
pathos,14,0,0
patientin,14,0,0
pausen,14,0,0
pausieren,14,0,0
pazifik,14,0,0
pendant,14,0,0
pendeln,14,0,0
pendler,14,0,0
pensioniert,14,0,0
pensionierung,14,0,0
pensionist,14,0,0
pentagon,14,0,0
perfektion,14,0,0
periode,14,0,0
perle,14,0,0
personalabbau,14,0,0
personalie,14,0,0
personalkosten,14,0,0
personenwagen,14,0,0
pessimistisch,14,0,0
petition,14,0,0
pfad,14,0,0
pfadfinder,14,0,0
pfarre,14,0,0
pfarrerin,14,0,0
pfarrgemeinderat,14,0,0
pfarrhaus,14,0,0
pfarrsaal,14,0,0
pfeffer,14,0,0
pfeife,14,0,0
pfeil,14,0,0
pfiff,14,0,0
pfiffig,14,0,0
pfingsten,14,0,0
pflaster,14,0,0
pflegebedürftig,14,0,0
pfleger,14,0,0
pflegeversicherung,14,0,0
phantastisch,14,0,0
phantom,14,0,0
philharmonie,14,0,0
philharmoniker,14,0,0
physikalisch,14,0,0
physiker,14,0,0
piano,14,0,0
pilger,14,0,0
pilgern,14,0,0
pille,14,0,0
pilotprojekt,14,0,0
pinguin,14,0,0
pinsel,14,0,0
pionier,14,0,0
pipeline,14,0,0
pirat,14,0,0
pizza,14,0,0
plädoyer,14,0,0
plakette,14,0,0
planmäßig,14,0,0
plastisch,14,0,0
platt,14,0,0
plätzchen,14,0,0
platzherr,14,0,0
platzverweis,14,0,0
plausibel,14,0,0
playoff,14,0,0
plazieren,14,0,0
plazierung,14,0,0
plenum,14,0,0
plündern,14,0,0
pochen,14,0,0
podest,14,0,0
poesie,14,0,0
pointe,14,0,0
pokalsieger,14,0,0
pol,14,0,0
pole,14,0,0
polizeibericht,14,0,0
polizeichef,14,0,0
polizeidirektion,14,0,0
polizeiinspektion,14,0,0
polizeipräsident,14,0,0
polizeipräsidium,14,0,0
polo,14,0,0
polster,14,0,0
pony,14,0,0
pool,14,0,0
popstar,14,0,0
popularität,14,0,0
populistisch,14,0,0
portal,14,0,0
porto,14,0,0
portrait,14,0,0
portugiese,14,0,0
porzellan,14,0,0
posaunenchor,14,0,0
pose,14,0,0
positionieren,14,0,0
postamt,14,0,0
postbank,14,0,0
postfach,14,0,0
postkarte,14,0,0
pracht,14,0,0
pragmatisch,14,0,0
prämieren,14,0,0
prangen,14,0,0
präparat,14,0,0
präsidentenwahl,14,0,0
präsidentschaft,14,0,0
präsidentschaftskandidat,14,0,0
präsidentschaftswahl,14,0,0
prävention,14,0,0
präzision,14,0,0
predigen,14,0,0
predigt,14,0,0
preisen,14,0,0
preiserhöhung,14,0,0
preisgeben,14,0,0
preisgekrönt,14,0,0
preisgünstig,14,0,0
preisverleihung,14,0,0
prekär,14,0,0
prellung,14,0,0
pressebericht,14,0,0
pressemitteilung,14,0,0
pressestimme,14,0,0
preußen,14,0,0
preußisch,14,0,0
prima,14,0,0
primär,14,0,0
prinzenpaar,14,0,0
privatisieren,14,0,0
privatleben,14,0,0
privatperson,14,0,0
privatsender,14,0,0
produktiv,14,0,0
produktivität,14,0,0
prof,14,0,0
professorin,14,0,0
profilieren,14,0,0
profiliert,14,0,0
profit,14,0,0
profitabel,14,0,0
prognostizieren,14,0,0
programmatisch,14,0,0
programmieren,14,0,0
programmpunkt,14,0,0
projektgruppe,14,0,0
projektleiter,14,0,0
promi,14,0,0
prominenz,14,0,0
promotion,14,0,0
promoviert,14,0,0
propaganda,14,0,0
propagieren,14,0,0
prophet,14,0,0
prophezeien,14,0,0
prosa,14,0,0
prospekt,14,0,0
prostituierte,14,0,0
prostitution,14,0,0
protein,14,0,0
protestaktion,14,0,0
protestant,14,0,0
protestantisch,14,0,0
protestiert,14,0,0
prototyp,14,0,0
provokation,14,0,0
prozession,14,0,0
prüfer,14,0,0
prüfstand,14,0,0
prügeln,14,0,0
prunksitzung,14,0,0
psychiater,14,0,0
psychiatrie,14,0,0
psychologie,14,0,0
psychologin,14,0,0
publizieren,14,0,0
publizist,14,0,0
pumpe,14,0,0
pumpen,14,0,0
punktgewinn,14,0,0
punktgleich,14,0,0
putsch,14,0,0
putzen,14,0,0
pyramide,14,0,0
quadrat,14,0,0
quadratkilometer,14,0,0
qual,14,0,0
qualifikationsspiel,14,0,0
querele,14,0,0
querschnitt,14,0,0
quintett,14,0,0
quiz,14,0,0
rabatt,14,0,0
rächen,14,0,0
radeln,14,0,0
radfahren,14,0,0
radioaktiv,14,0,0
radiosender,14,0,0
radprofi,14,0,0
radtour,14,0,0
raffiniert,14,0,0
ragen,14,0,0
rampe,14,0,0
rampenlicht,14,0,0
ran,14,0,0
rap,14,0,0
rar,14,0,0
rarität,14,0,0
rasend,14,0,0
raser,14,0,0
rasse,14,0,0
rassistisch,14,0,0
ratgeber,14,0,0
rathausplatz,14,0,0
rational,14,0,0
ratlos,14,0,0
rätselhaft,14,0,0
rätseln,14,0,0
ratssitzung,14,0,0
ratte,14,0,0
rau,14,0,0
raub,14,0,0
rauben,14,0,0
raubüberfall,14,0,0
rauchverbot,14,0,0
rauh,14,0,0
raumfahrt,14,0,0
räumung,14,0,0
rausch,14,0,0
rauschen,14,0,0
rauschgift,14,0,0
razzia,14,0,0
re,14,0,0
reaktor,14,0,0
realismus,14,0,0
recherchieren,14,0,0
rechnerisch,14,0,0
rechnungshof,14,0,0
rechtmäßig,14,0,0
rechtsextremismus,14,0,0
rechtslage,14,0,0
rechtsprechung,14,0,0
rechtsstaat,14,0,0
rechtsstreit,14,0,0
rechtswidrig,14,0,0
recycling,14,0,0
redaktionsschluss,14,0,0
reduktion,14,0,0
referee,14,0,0
referentin,14,0,0
referiert,14,0,0
reflektieren,14,0,0
reflexion,14,0,0
reformer,14,0,0
reformieren,14,0,0
reformiert,14,0,0
regal,14,0,0
regenbogen,14,0,0
regenfall,14,0,0
regenwald,14,0,0
reggae,14,0,0
regiert,14,0,0
regierungsbildung,14,0,0
regierungskoalition,14,0,0
regierungsmitglied,14,0,0
regierungspräsidium,14,0,0
regierungssprecher,14,0,0
regisseurin,14,0,0
register,14,0,0
rehabilitation,14,0,0
reiben,14,0,0
reichhaltig,14,0,0
reichstag,14,0,0
reichweite,14,0,0
reife,14,0,0
reigen,14,0,0
reihenfolge,14,0,0
reinerlös,14,0,0
reinigung,14,0,0
reis,14,0,0
reiseveranstalter,14,0,0
rekonstruieren,14,0,0
rekonstruktion,14,0,0
rekordmeister,14,0,0
relativieren,14,0,0
relegation,14,0,0
relevant,14,0,0
religionsunterricht,14,0,0
rennfahrer,14,0,0
rennstall,14,0,0
rennstrecke,14,0,0
renoviert,14,0,0
rentenmarkt,14,0,0
rentenversicherung,14,0,0
rentnerin,14,0,0
republikanisch,14,0,0
requiem,14,0,0
resignieren,14,0,0
respektieren,14,0,0
restaurieren,14,0,0
restaurierung,14,0,0
restlos,14,0,0
resümee,14,0,0
resümieren,14,0,0
resümiert,14,0,0
retrospektiv,14,0,0
retter,14,0,0
rettungsdienst,14,0,0
rettungshubschrauber,14,0,0
reuter,14,0,0
revanche,14,0,0
revidieren,14,0,0
rhein,14,0,0
rheinisch,14,0,0
rhetorik,14,0,0
rhetorisch,14,0,0
riege,14,0,0
riegel,14,0,0
riesenslalom,14,0,0
riesentorlauf,14,0,0
riesling,14,0,0
rigoros,14,0,0
rindfleisch,14,0,0
ringer,14,0,0
riskant,14,0,0
roboter,14,0,0
robust,14,0,0
rocken,14,0,0
roh,14,0,0
röhre,14,0,0
roller,14,0,0
römerstraße,14,0,0
rosa,14,0,0
rosengarten,14,0,0
rosig,14,0,0
ross,14,0,0
rotwein,14,0,0
routiniert,14,0,0
rubel,14,0,0
rubrik,14,0,0
rückendeckung,14,0,0
rückfahrt,14,0,0
rückfrage,14,0,0
rückgabe,14,0,0
rückgängig,14,0,0
rückhalt,14,0,0
rücklage,14,0,0
rucksack,14,0,0
rückseite,14,0,0
rücksichtslos,14,0,0
rückwärts,14,0,0
rückwirkend,14,0,0
rückzahlung,14,0,0
rügen,14,0,0
rühmen,14,0,0
ruhrgebiet,14,0,0
ruinieren,14,0,0
rum,14,0,0
rumäne,14,0,0
run,14,0,0
runter,14,0,0
russin,14,0,0
rutsche,14,0,0
rütteln,14,0,0
saarländisch,14,0,0
sachbearbeiter,14,0,0
sachbeschädigung,14,0,0
sachverhalt,14,0,0
sachverständige,14,0,0
sackgasse,14,0,0
saft,14,0,0
saftig,14,0,0
saisonauftakt,14,0,0
saisonbeginn,14,0,0
saisonsieg,14,0,0
saisonspiel,14,0,0
saisonziel,14,0,0
salat,14,0,0
salzig,14,0,0
samstagmorgen,14,0,0
samstagnachmittag,14,0,0
samtgemeinde,14,0,0
sängerbund,14,0,0
sanierungsarbeit,14,0,0
sanitäter,14,0,0
sarg,14,0,0
satire,14,0,0
satirisch,14,0,0
sattel,14,0,0
säubern,14,0,0
sauerstoff,14,0,0
säugling,14,0,0
sauna,14,0,0
saxophon,14,0,0
schacht,14,0,0
schädel,14,0,0
schadenersatz,14,0,0
schädlich,14,0,0
schadstoff,14,0,0
schale,14,0,0
schalter,14,0,0
schämen,14,0,0
schande,14,0,0
schärfen,14,0,0
schatzmeister,14,0,0
schätzungsweise,14,0,0
schauer,14,0,0
schaufenster,14,0,0
schaulustig,14,0,0
scheich,14,0,0
scheinwerfer,14,0,0
schere,14,0,0
scheren,14,0,0
scherz,14,0,0
scherzen,14,0,0
scheu,14,0,0
scheuen,14,0,0
scheune,14,0,0
schicht,14,0,0
schiit,14,0,0
schiitisch,14,0,0
schilderung,14,0,0
schillern,14,0,0
schirm,14,0,0
schirmherr,14,0,0
schirmherrschaft,14,0,0
schlachthof,14,0,0
schlafzimmer,14,0,0
schlagabtausch,14,0,0
schlaganfall,14,0,0
schläger,14,0,0
schlägerei,14,0,0
schlagwort,14,0,0
schlagzeuger,14,0,0
schlamm,14,0,0
schlappe,14,0,0
schlau,14,0,0
schlauch,14,0,0
schlechthin,14,0,0
schleichen,14,0,0
schleifen,14,0,0
schleppen,14,0,0
schleppend,14,0,0
schlichtweg,14,0,0
schlosspark,14,0,0
schlussfolgerung,14,0,0
schlüssig,14,0,0
schlussmann,14,0,0
schlusspfiff,14,0,0
schlusspunkt,14,0,0
schmackhaft,14,0,0
schmeißen,14,0,0
schmelzen,14,0,0
schmerzen,14,0,0
schmerzlich,14,0,0
schmetterling,14,0,0
schmieden,14,0,0
schmuckstück,14,0,0
schmunzeln,14,0,0
schmunzelnd,14,0,0
schmutzig,14,0,0
schnäppchen,14,0,0
schnaps,14,0,0
schneefall,14,0,0
schnelligkeit,14,0,0
schnittstelle,14,0,0
schnuppern,14,0,0
schnüren,14,0,0
schocken,14,0,0
schockieren,14,0,0
schöne,14,0,0
schöpfer,14,0,0
schöpfung,14,0,0
schoß,14,0,0
schottisch,14,0,0
schrank,14,0,0
schranke,14,0,0
schrei,14,0,0
schreiber,14,0,0
schreiner,14,0,0
schreiten,14,0,0
schriftführerin,14,0,0
schriftstellerin,14,0,0
schrill,14,0,0
schrott,14,0,0
schub,14,0,0
schublade,14,0,0
schüchtern,14,0,0
schülerzahl,14,0,0
schulisch,14,0,0
schulkind,14,0,0
schulleiterin,14,0,0
schulleitung,14,0,0
schulrat,14,0,0
schulweg,14,0,0
schulzeit,14,0,0
schulzentrum,14,0,0
schüren,14,0,0
schuster,14,0,0
schütze,14,0,0
schützenfest,14,0,0
schützengesellschaft,14,0,0
schützenhaus,14,0,0
schützenverein,14,0,0
schwäbisch,14,0,0
schwächen,14,0,0
schwager,14,0,0
schwangere,14,0,0
schwangerschaft,14,0,0
schwanken,14,0,0
schwarm,14,0,0
schwarze,14,0,0
schwarzwald,14,0,0
schweden,14,0,0
schweiß,14,0,0
schweizerin,14,0,0
schwelle,14,0,0
schwenken,14,0,0
schwerfallen,14,0,0
schwergewicht,14,0,0
schwert,14,0,0
schwerverletzter,14,0,0
schwerwiegend,14,0,0
schwimmer,14,0,0
schwitzen,14,0,0
schwören,14,0,0
schwungvoll,14,0,0
scientology,14,0,0
sechsjährig,14,0,0
sechzig,14,0,0
seekirche,14,0,0
seelsorger,14,0,0
segment,14,0,0
segnen,14,0,0
sehenswürdigkeit,14,0,0
sehnen,14,0,0
seil,14,0,0
seinerseits,14,0,0
seiten,14,0,0
seitig,14,0,0
seitlich,14,0,0
sekretär,14,0,0
sekretariat,14,0,0
sekretärin,14,0,0
sekte,14,0,0
sektionsleiter,14,0,0
selbständigkeit,14,0,0
selbsthilfe,14,0,0
selbstständigkeit,14,0,0
selbstverständlichkeit,14,0,0
selbstverständnis,14,0,0
selig,14,0,0
selters,14,0,0
semifinale,14,0,0
senatorin,14,0,0
seniorin,14,0,0
sensibilisieren,14,0,0
sensibilität,14,0,0
separat,14,0,0
server,14,0,0
sessel,14,0,0
session,14,0,0
set,14,0,0
seuche,14,0,0
seufzen,14,0,0
sexualität,14,0,0
shopping,14,0,0
sicherheitsgrund,14,0,0
sicherheitspolitik,14,0,0
sicherheitsvorkehrung,14,0,0
sichten,14,0,0
sichtweise,14,0,0
siebenjährig,14,0,0
siebent,14,0,0
siedler,14,0,0
sieglos,14,0,0
siegreich,14,0,0
siegtreffer,14,0,0
signalisiert,14,0,0
silbermedaille,14,0,0
sinfonie,14,0,0
singstunde,14,0,0
sinnlich,14,0,0
sitte,14,0,0
sitzplatz,14,0,0
skater,14,0,0
sketch,14,0,0
skifahrer,14,0,0
skigebiet,14,0,0
skinhead,14,0,0
skizze,14,0,0
skurril,14,0,0
slowakisch,14,0,0
slowenisch,14,0,0
smart,14,0,0
smsen,14,0,0
snowboard,14,0,0
socken,14,0,0
sofa,14,0,0
solaranlage,14,0,0
solidarisch,14,0,0
sommerlich,14,0,0
sonate,14,0,0
sonderlich,14,0,0
sonderpreis,14,0,0
sondersitzung,14,0,0
sonnenbrille,14,0,0
sonntagmorgen,14,0,0
sonntagnachmittag,14,0,0
sopran,14,0,0
sopranistin,14,0,0
sorgsam,14,0,0
sortieren,14,0,0
souveränität,14,0,0
sozialarbeiter,14,0,0
sozialdemokratie,14,0,0
sozialhilfeempfänger,14,0,0
sozialministerin,14,0,0
sozialministerium,14,0,0
sozialpolitik,14,0,0
sozialpolitisch,14,0,0
sozialstaat,14,0,0
sozialstation,14,0,0
sozialverband,14,0,0
sozialversicherung,14,0,0
soziologe,14,0,0
spaltung,14,0,0
sparbuch,14,0,0
spargel,14,0,0
sparkurs,14,0,0
spärlich,14,0,0
sparmaßnahme,14,0,0
spatenstich,14,0,0
spazieren,14,0,0
spaziergänger,14,0,0
speicher,14,0,0
speisen,14,0,0
sperrung,14,0,0
spezialisiert,14,0,0
spielbeginn,14,0,0
spielbetrieb,14,0,0
spielgemeinschaft,14,0,0
spielgerät,14,0,0
spielklasse,14,0,0
spielmacher,14,0,0
spielmannszug,14,0,0
spielminute,14,0,0
spielplan,14,0,0
spielregel,14,0,0
spielsache,14,0,0
spielweise,14,0,0
spion,14,0,0
spirituell,14,0,0
spitzengruppe,14,0,0
spitzenplatz,14,0,0
spitzenpolitiker,14,0,0
sponsern,14,0,0
sponsoring,14,0,0
sportanlage,14,0,0
sportbund,14,0,0
sportchef,14,0,0
sportfest,14,0,0
sportlerin,14,0,0
sportzentrum,14,0,0
spot,14,0,0
spott,14,0,0
sprechtag,14,0,0
sprengsatz,14,0,0
sprengstoff,14,0,0
sprinter,14,0,0
spritze,14,0,0
spritzen,14,0,0
sprössling,14,0,0
sprudeln,14,0,0
sprühen,14,0,0
spülen,14,0,0
spurlos,14,0,0
staatsanwältin,14,0,0
staatsbürger,14,0,0
staatskanzlei,14,0,0
staatsmeisterschaft,14,0,0
staatsminister,14,0,0
staatsoberhaupt,14,0,0
staatsregierung,14,0,0
staatssekretärin,14,0,0
stab,14,0,0
stabilisierung,14,0,0
stadium,14,0,0
stadtbibliothek,14,0,0
stadtbild,14,0,0
stadtbücherei,14,0,0
städtchen,14,0,0
städtebaulich,14,0,0
stadtentwicklung,14,0,0
stadtführung,14,0,0
stadtgemeinde,14,0,0
stadthaus,14,0,0
stadtmarketing,14,0,0
stadtmuseum,14,0,0
stadtpark,14,0,0
stadtparlament,14,0,0
stadtrand,14,0,0
stadträtin,14,0,0
stadtverordnete,14,0,0
stadtverordnetenversammlung,14,0,0
stadtzentrum,14,0,0
stagnieren,14,0,0
stammgast,14,0,0
stammspieler,14,0,0
stammzelle,14,0,0
standbein,14,0,0
stande,14,0,0
ständerat,14,0,0
standesamt,14,0,0
standhalten,14,0,0
stapeln,14,0,0
starke,14,0,0
startplatz,14,0,0
statement,14,0,0
stationieren,14,0,0
stätte,14,0,0
statue,14,0,0
statut,14,0,0
steg,14,0,0
steinbruch,14,0,0
steirer,14,0,0
stellenabbau,14,0,0
stellplatz,14,0,0
stellvertreterin,14,0,0
stemmen,14,0,0
stempel,14,0,0
steuerberater,14,0,0
steuereinnahme,14,0,0
steuererhöhung,14,0,0
steuerfrei,14,0,0
steuergeld,14,0,0
steuerhinterziehung,14,0,0
steuersatz,14,0,0
steuersenkung,14,0,0
steuerung,14,0,0
stichtag,14,0,0
stichwahl,14,0,0
stiefel,14,0,0
stier,14,0,0
stilistisch,14,0,0
stillgelegt,14,0,0
stimmberechtigt,14,0,0
stimmzettel,14,0,0
stinken,14,0,0
stipendium,14,0,0
stirn,14,0,0
stocken,14,0,0
stöhnen,14,0,0
stollen,14,0,0
stolpern,14,0,0
stopfen,14,0,0
stopp,14,0,0
strafanzeige,14,0,0
strafbar,14,0,0
straff,14,0,0
strafkammer,14,0,0
strafrechtlich,14,0,0
strafstoß,14,0,0
straftäter,14,0,0
strafverfahren,14,0,0
strahl,14,0,0
strahlung,14,0,0
strang,14,0,0
straßenbau,14,0,0
straßenfest,14,0,0
straßenrand,14,0,0
strauch,14,0,0
strecken,14,0,0
streicher,14,0,0
streichquartett,14,0,0
streichung,14,0,0
streitigkeit,14,0,0
streuen,14,0,0
strittig,14,0,0
strompreis,14,0,0
strömung,14,0,0
stromversorgung,14,0,0
strukturiert,14,0,0
stube,14,0,0
stur,14,0,0
stürmisch,14,0,0
stütze,14,0,0
subjektiv,14,0,0
subtil,14,0,0
süchtig,14,0,0
südafrikanisch,14,0,0
südamerikanisch,14,0,0
süddeutsch,14,0,0
südkoreanisch,14,0,0
südosten,14,0,0
südwesten,14,0,0
suggerieren,14,0,0
suite,14,0,0
sünde,14,0,0
superlativ,14,0,0
surfen,14,0,0
suspendieren,14,0,0
süßigkeit,14,0,0
swing,14,0,0
symbolisieren,14,0,0
symphonie,14,0,0
symposium,14,0,0
syndrom,14,0,0
syrisch,14,0,0
szenario,14,0,0
szenisch,14,0,0
tabak,14,0,0
tabellenführung,14,0,0
tabellenletzt-,14,0,0
tabellenspitze,14,0,0
tablette,14,0,0
tabu,14,0,0
tagblatt,14,0,0
tagelang,14,0,0
tageslicht,14,0,0
tagesmutter,14,0,0
tagesordnungspunkt,14,0,0
tagesschau,14,0,0
tagesspiegel,14,0,0
tags,14,0,0
talentiert,14,0,0
talfahrt,14,0,0
talk,14,0,0
tango,14,0,0
tank,14,0,0
tanken,14,0,0
tänzerisch,14,0,0
tarifverhandlung,14,0,0
tasse,14,0,0
taste,14,0,0
tatverdächtig,14,0,0
taube,14,0,0
taucher,14,0,0
taufen,14,0,0
taugen,14,0,0
tausenden,14,0,0
tauziehen,14,0,0
taxifahrer,14,0,0
technologisch,14,0,0
teich,14,0,0
teilhaben,14,0,0
teilnehmerzahl,14,0,0
teilstück,14,0,0
teilung,14,0,0
telefax,14,0,0
telefonat,14,0,0
telephon,14,0,0
teller,14,0,0
tempel,14,0,0
temperament,14,0,0
temperamentvoll,14,0,0
tennisclub,14,0,0
terminal,14,0,0
terminkalender,14,0,0
terrain,14,0,0
territorium,14,0,0
terroristisch,14,0,0
testament,14,0,0
teufe,14,0,0
textilien,14,0,0
theke,14,0,0
thematik,14,0,0
thematisch,14,0,0
thematisieren,14,0,0
theologe,14,0,0
theologie,14,0,0
theologisch,14,0,0
therapeut,14,0,0
therapeutisch,14,0,0
therme,14,0,0
thesis,14,0,0
thron,14,0,0
thüringer,14,0,0
tierarzt,14,0,0
tierisch,14,0,0
tierpark,14,0,0
tierschutz,14,0,0
tierschützer,14,0,0
tierschutzverein,14,0,0
titelgewinn,14,0,0
titeln,14,0,0
tochtergesellschaft,14,0,0
todesopfer,14,0,0
todesstrafe,14,0,0
todestag,14,0,0
todesursache,14,0,0
todesurteil,14,0,0
tomate,14,0,0
tönen,14,0,0
töpfer,14,0,0
torfolge,14,0,0
tormann,14,0,0
tornado,14,0,0
torschütze,14,0,0
torschützen,14,0,0
totschlag,14,0,0
touren,14,0,0
tourismusverband,14,0,0
touristik,14,0,0
trab,14,0,0
tracht,14,0,0
tragbar,14,0,0
trage,14,0,0
trägerschaft,14,0,0
tragfähig,14,0,0
trainiert,14,0,0
trainingseinheit,14,0,0
transaktion,14,0,0
transporter,14,0,0
traube,14,0,0
trauerfeier,14,0,0
trauma,14,0,0
traumhaft,14,0,0
trauung,14,0,0
treffend,14,0,0
treibhausgas,14,0,0
treibstoff,14,0,0
trendwende,14,0,0
treppenhaus,14,0,0
tresor,14,0,0
treuhand,14,0,0
tribunal,14,0,0
triebwerk,14,0,0
trip,14,0,0
trist,14,0,0
tritt,14,0,0
triumphieren,14,0,0
trommel,14,0,0
trophäe,14,0,0
tropisch,14,0,0
trösten,14,0,0
trotzen,14,0,0
trotzig,14,0,0
trubel,14,0,0
trüben,14,0,0
tüchtig,14,0,0
tumor,14,0,0
turn,14,0,0
turnerin,14,0,0
turniersieg,14,0,0
tüte,14,0,0
tüv,14,0,0
überarbeiten,14,0,0
überbieten,14,0,0
überbracht,14,0,0
übereinstimmung,14,0,0
überfahren,14,0,0
überfällig,14,0,0
überführen,14,0,0
überfüllt,14,0,0
übergewicht,14,0,0
überhöht,14,0,0
überholt,14,0,0
überlaufen,14,0,0
überlebt,14,0,0
übermäßig,14,0,0
übermitteln,14,0,0
übernachten,14,0,0
überreden,14,0,0
überreich,14,0,0
